text,label,document_type,domain,source_document,source_section,quality,comment,candidate_id,project_id,original_role_gold,original_sub_role_gold,context_before,context_after,review_priority,label_before_correction,correction_reason
"Cependant, nous avons rencontré des difficultés pour établir un critère générique permettant d'évaluer précisément la qualité d'un résultat.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,,good,from role_gold=resultat | sub_role= | status=to_review,1a70d294d37db647,projet_12_,resultat,,"Les résultats sont considérés comme satisfaisants lorsque le comportement paraît cohérent (observation avec la visualisation 3D du résultat), avec ce que nous souhaitons obtenir.",Même les récompenses fournies par l'algorithme d'apprentissage ne sont pas toujours en adéquation avec la qualité perçue.,HIGH,resultat,
"En effet, il n’y a pas énormément de solutions à part essayer beaucoup de valeurs pour les hyperparamètres de l’algorithme génétique et de voir celles qui donnent les meilleurs résultats.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,d86e7c35906e761f,projet_12_,resultat,observation_resultat,"Ce grand nombre de paramètres rend la tâche encore plus complexe, car ceux-ci influencent le fonctionnement, et donc l’efficacité, de l’algorithme.",Nous avons donc réalisé un algorithme permettant de tester une dizaine de paramètres différents sur plein de valeurs.,LOW,resultat,
Il devenait donc nécessaire de revoir notre stratégie et de changer d’algorithme pour obtenir de meilleurs résultats.,resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,3a635a7c033e4dc4,projet_12_,resultat,observation_resultat,"De plus, l’algorithme génétique n’a pas pour but premier d’entrainer un réseau de neurone, il est en réalité assez inefficace à cette tâche.","Dans la prochaine itération, nous allons nous intéresser à l’algorithme d’apprentissage par renforcement PPO (Proximal Policy Optimization).",LOW,resultat,
"Il est démontré que ce contrôleur TD3 est capable d’amortir la commande du moteur, car ses réalisations sont contrastées avec les résultats du contrôleur DDPG.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,89c42a6c55a35c2b,projet_12_,resultat,observation_resultat,"A. et al, pour surmonter ce problème en retardant la commande de contrôle de la fusée d’atterrissage, telle que simulée en deux dimensions.","Finalement, l’objectif de l’article Francesco Alessandro est de développer un contrôleur capable de faire atterrir une fusée verticalement dans un environnement 3D simulé.",LOW,resultat,
Ils présentent des résultats de simulation démontrant les performances du système de guidage et de contrôle dans un environnement de simulation à 6 degrés de liberté et démontrons la robustesse au bruit et à l'incertitude des paramètres du système.,resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,6eb2af7245a4a1d7,projet_12_,resultat,observation_resultat,"Une autre contribution de cet article est l'utilisation de différents taux d'actualisation pour les récompenses terminales et de mise en forme, ce qui améliore les performances d'optimisation.","Selon ZHU et al., plusieurs recherches récentes sur les algorithmes de contrôle basés sur l'apprentissage automatique capable d'apprendre des architectures profondes ont montré d'excellentes performances sur les robots et les drones.",LOW,resultat,
"La planification et la conception de trajectoires sont très importantes dans les missions lunaires, et elles nécessitent des contributions précises.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,contribution,good,from role_gold=contribution | sub_role=apport_connaissance | status=auto_corrected,38a9f602fb1e66ec,projet_12_,contribution,apport_connaissance,Les systèmes d’atterrissage dépendent des compétences humaines pour prendre les décisions d’atterrissage les plus cruciales.,Les systèmes manuels peuvent être sujets à des erreurs.,MEDIUM,resultat,
"Le choix du scénario D’abord, il a fallu choisir un scénario particulier sur lequel centrer nos efforts et observer si nos résultats sont cohérents avec la réalité.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,8a6afe0538638dde,projet_12_,resultat,observation_resultat,"Pour atteindre cet objectif, le projet nécessite la définition d'un jumeau numérique de la fusée, permettant de modéliser et d'entraîner les systèmes dans un environnement virtuel.","Le premier scénario correspond au scénario choisi pour le lanceur MINI-APTERROS (cf. figure ci-dessous), un démonstrateur de lanceur réutilisable à échelle réduite développé dans le cadre du projet PERSEUS.",LOW,resultat,
"Le trait blanc indique la direction de poussée des moteurs, offrant ainsi une référence visuelle plus précise. résultat de la visualisation Ensuite, nous avons voulu passer une nouvelle étape dans la visualisation, avec la mise en œuvre de rendus plus réalistes à l’aide du module RocketVFX (Unreal Engine). rendu plus réaliste",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,,good,from role_gold=resultat | sub_role= | status=to_review,b085882a51bc79b5,projet_12_,resultat,,"L’image ci-dessous présente le résultat de ce travail, offrant une visualisation complète du modèle de la fusée.",,HIGH,resultat,
"Les consignes de scenario qui donnent les meilleurs résultats sont les suivantes : la fusée doit d’abord se redresser pour arriver verticalement à 5m de haut, une fois arrivée à cette position, la fusée doit ralentir un maximum pour atterrir avec une faible vitesse.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,c0462992189d00aa,projet_12_,resultat,observation_resultat,Nous avons donc effectué plusieurs expérimentations avec des légères redéfinitions de scenario.,"Pour pouvoir expérimenter ce scenario, il faut d’abord modéliser le Starship ainsi que toutes ses spécificités qui rendent ce scenario possible.",LOW,resultat,
Les résultats approximent avec précision les trajectoires analogues à leurs homologues numériques et convergent vers leurs estimations d’état final mesurées.,resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,f87202fbfff930ca,projet_12_,resultat,observation_resultat,Les trajectoires sont simulées dans un environnement de simulation automatisé afin d’effectuer des analyses exhaustives.,Le taux de génération des trajectoires possibles mesure la précision de l’algorithme.,LOW,resultat,
Les résultats de la simulation montrent que les performances de guidage d’entrée prédictive adaptative ne dépendent plus de la connaissance de l’aérodynamique et de la dispersion de la densité.,resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,d37774d33eb19a8e,projet_12_,resultat,observation_resultat,"Étant donné que la précision du guidage prédictif dépend entièrement des écarts entre le modèle dynamique embarqué et l’environnement réel lorsque la fusée entre dans l’atmosphère, une méthode d’identification adaptative embarquée de la déviation aérodynamique est ajoutée pour réduire l’erreur méthodologique.","La méthode d’ajustement aérodynamique adaptatif adapte à plusieurs reprises le modèle embarqué à des environnements variés en temps réel, réduisant ainsi l’erreur de guidage des algorithmes prédictifs traditionnels d’une précision d’un mètre à l’autre.",LOW,resultat,
"Les résultats du contrôle optimal basé sur les réseaux neuronaux profonds sont comparés à l'algorithme optimal traditionnel, dont l'idée principale est de suivre la trajectoire optimale pré-conçue par la station terrestre.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,030dda48040585c5,projet_12_,resultat,observation_resultat,Les simulations numériques démontrent l'efficacité des réseaux neuronaux profonds.,"Finalement, d’après Scorsoglio, A.",LOW,resultat,
"Les résultats obtenus ne reflètent donc pas avec précision les mouvements et les interactions physiques réels des fusées, ce qui limite la validité des simulations et entrave l'analyse et l’augmentation des performances.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,cef2a640504a7fec,projet_12_,resultat,observation_resultat,Ce problème apparait lorsque nous cherchons à simuler un grand nombre de fusées en même temps.,"De plus, un comportement aléatoire est catastrophique pour de l’apprentissage et peut empêcher l’émergence de solution ou alors converger vers une intelligence artificielle biaisée par une simulation chaotique.",LOW,resultat,
"Les résultats sont considérés comme satisfaisants lorsque le comportement paraît cohérent (observation avec la visualisation 3D du résultat), avec ce que nous souhaitons obtenir.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,51b355e42b6b2d36,projet_12_,resultat,observation_resultat,"Cela a permis d’augmenter relativement la qualité l’entrainement, mais le résultat restait assez mauvais, dans le meilleur des cas, la fusée arrivait à se stabiliser temporairement avant de s’écraser.","Cependant, nous avons rencontré des difficultés pour établir un critère générique permettant d'évaluer précisément la qualité d'un résultat.",LOW,resultat,
"L’image ci-dessous présente le résultat de ce travail, offrant une visualisation complète du modèle de la fusée.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,,good,from role_gold=resultat | sub_role= | status=to_review,98e10221a88f0438,projet_12_,resultat,,"Cela a permis d'obtenir un modèle complet du Starship, capable de montrer de manière précise son comportement lors des manœuvres et de l'atterrissage.","Le trait blanc indique la direction de poussée des moteurs, offrant ainsi une référence visuelle plus précise. résultat de la visualisation Ensuite, nous avons voulu passer une nouvelle étape dans la visualisation, avec la mise en œuvre de rendus plus réalistes à l’aide du module RocketVFX (Unreal Engine). rendu plus réaliste",HIGH,resultat,
"Nous avons d’abord considéré une modélisation basée sur une sphère, ce qui a donné des résultats initiaux encourageants, mais cela ne reflétait pas fidèlement la réalité.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,0af4c74d25b4fae6,projet_12_,resultat,observation_resultat,"En outre, pour assurer le bon fonctionnement des ailerons, il était nécessaire de déterminer les coefficients aérodynamiques du Starship.",Nous nous sommes appuyés sur un article (LI Zhiwen et al.) fournissant les valeurs de coefficients aérodynamiques spécifiques au Starship.,LOW,resultat,
"Par exemple, pour le cas d’usage du pilotage de fusée réutilisable, pour un même modèle d’IA entrainé, il faut obtenir des résultats suffisamment proches pour les mêmes conditions météo / configuration du système.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,resultats,good,from role_gold=resultat | sub_role=observation_resultat | status=auto_corrected,664c9114a58f4744,projet_12_,resultat,observation_resultat,"En effet, pour comprendre et augmenter la qualité de la configuration de l’algorithme d’apprentissage, il est important d’avoir un minimum de fiabilité et de corrélation entre différentes exécutions de l’inférence dans des conditions équivalentes.",,LOW,resultat,
"Pour cela, nous avons dû apporter des redéfinitions arbitraires à la masse de certains composants afin d'obtenir une répartition équilibrée.",resultat,raw,to_detect_by_nlp,SCALIAN-DS_DT-2023_SIGMA_VF.docx,contribution,good,from role_gold=contribution | sub_role=apport_connaissance | status=auto_corrected,e182cb4349b2a44b,projet_12_,contribution,apport_connaissance,Les ailerons nécessitent une répartition précise des masses pour exercer un impact significatif sur le comportement de la fusée.,"Cependant, il est difficile de rendre la fusée totalement conforme à la réalité, étant donné qu'elle est en constante évolution, avec des paramètres susceptibles de changer fréquemment.",MEDIUM,resultat,
